timestamp,container,cpu_usage,memory_usage,latency_seconds,cpu_norm,mem_norm,latency_norm,cpu_prob,mem_prob,latency_prob,overall_prob,health_score,health_percent,health_status
2025-10-01 00:10:00,Web3,0.25379882865105924,676.8748696107988,0.03923984342335815,0.7460671845098072,0.32211695578246735,0.980371440048297,0.2984268738039229,0.09663508673474021,0.2941114320144891,0.6891733925531522,0.6891733925531522,68.91733925531523,Better
2025-10-01 00:11:00,Web3,0.7017788979319879,840.2325072709249,0.764397156857153,0.2978506151875,0.1585160042847339,0.6176331475535263,0.11914024607500001,0.04755480128542017,0.18528994426605788,0.35198499162647806,0.35198499162647806,35.198499162647806,Overloaded
2025-10-01 00:12:00,Web1,0.9364383902148272,219.27220546766358,0.6813176380704944,0.06306724020665622,0.7804011984664458,0.6591911960316668,0.025226896082662487,0.23412035953993374,0.19775735880950002,0.4571046144320962,0.4571046144320962,45.710461443209624,Better
2025-10-01 00:13:00,Web3,0.6010866037125367,875.8130340453603,0.04846198552602606,0.3985960674230826,0.12288248191953466,0.9757583388390912,0.15943842696923305,0.0368647445758604,0.29272750165172734,0.4890306731968208,0.4890306731968208,48.90306731968208,Better
2025-10-01 00:14:00,Web2,0.6144514205229099,930.4814714620549,0.2574931140110153,0.38522419498692295,0.06813261832960216,0.871196758585757,0.1540896779947692,0.020439785498880647,0.2613590275757271,0.43588849106937694,0.43588849106937694,43.588849106937694,Better
2025-10-01 00:15:00,Web1,0.35198118429425573,538.3557269370424,0.8331489230880842,0.6478329959107171,0.46084241647519597,0.5832421294577204,0.25913319836428683,0.13825272494255877,0.1749726388373161,0.5723585621441617,0.5723585621441617,57.23585621441617,Better
2025-10-01 00:16:00,Web2,0.7925436398727432,645.6276439758797,0.9908005230504188,0.20703795623726895,0.3534107227514356,0.5043816241301038,0.08281518249490759,0.10602321682543067,0.15131448723903113,0.34015288655936937,0.34015288655936937,34.015288655936935,Overloaded
2025-10-01 00:17:00,Web2,0.2683393737017711,788.3288208126959,0.8145365970371895,0.731518963136549,0.2104969989442751,0.5925523897915616,0.2926075852546196,0.06314909968328253,0.17776571693746845,0.5335224018753706,0.5335224018753706,53.352240187537056,Better
2025-10-01 00:18:00,Web2,0.39131131276381936,257.35476453437127,1.0665659800400666,0.608482104068744,0.7422619171446594,0.4664822166644712,0.24339284162749764,0.2226785751433978,0.13994466499934136,0.6060160817702368,0.6060160817702368,60.60160817702368,Better
2025-10-01 00:19:00,Web2,0.4828927947547751,552.3094688170981,1.1943120330623063,0.5168522738905238,0.446867891125604,0.4025810681994433,0.20674090955620952,0.1340603673376812,0.12077432045983298,0.4615755973537237,0.4615755973537237,46.157559735372374,Better
2025-10-01 00:20:00,Web1,0.5568493408160096,458.7967249950818,0.029748404044392905,0.4428566842927504,0.5405199179642606,0.9851192491786228,0.17714267371710016,0.16215597538927817,0.29553577475358683,0.6348344238599651,0.6348344238599651,63.48344238599651,Better
2025-10-01 00:21:00,Web1,0.31816875917357224,231.7365929460242,0.9335493673124727,0.6816632714682582,0.7679182458447946,0.5330198052406232,0.2726653085873033,0.23037547375343836,0.15990594157218696,0.6629467239129286,0.6629467239129286,66.29467239129286,Better
2025-10-01 00:22:00,Web2,0.20335314226528317,430.7809800623783,1.9273634893663008,0.7965395024529576,0.568577391086173,0.035893966456805204,0.31861580098118303,0.1705732173258519,0.010768189937041562,0.49995720824407647,0.49995720824407647,49.99572082440765,Better
2025-10-01 00:23:00,Web2,0.6495580381974694,161.35507844694422,1.042874237457802,0.35009904363843014,0.8384045904371269,0.47833330344427916,0.14003961745537205,0.25152137713113804,0.14349999103328373,0.5350609856197938,0.5350609856197938,53.50609856197938,Better
2025-10-01 00:24:00,Web1,0.3597674979162302,123.2307162545383,1.3583091122433169,0.6400425716962854,0.876585737148483,0.32054642637178343,0.25601702867851417,0.26297572114454487,0.09616392791153502,0.6151566777345941,0.6151566777345941,61.51566777345941,Better
2025-10-01 00:25:00,Web1,0.6231143992803511,221.6496602393405,0.6306090772545976,0.3765566428232633,0.7780202025830554,0.6845566393975013,0.15062265712930534,0.2334060607749166,0.2053669918192504,0.5893957097234723,0.5893957097234723,58.939570972347234,Better
2025-10-01 00:26:00,Web1,0.2389264437467821,966.8036004302564,1.5502428425239974,0.7609474209233064,0.03175638918759838,0.22453730903351876,0.30437896836932254,0.009526916756279513,0.06736119271005563,0.3812670778356577,0.3812670778356577,38.12670778356577,Overloaded
2025-10-01 00:27:00,Web3,0.5330260916693358,594.5765823055153,1.548113748933469,0.4666925103369143,0.4045378226769244,0.22560232452640916,0.18667700413476573,0.12136134680307731,0.06768069735792274,0.3757190482957658,0.3757190482957658,37.57190482957658,Overloaded
2025-10-01 00:28:00,Web3,0.5793304892964273,969.239945037898,1.0473791348317365,0.42036366744382603,0.02931641575448707,0.4760798630513976,0.1681454669775304,0.00879492472634612,0.14282395891541927,0.3197643506192958,0.3197643506192958,31.976435061929582,Overloaded
2025-10-01 00:29:00,Web3,0.14664118314018423,489.24809049711877,1.9522675083256351,0.8532814012597509,0.5100231965259674,0.023436474618531045,0.3413125605039004,0.1530069589577902,0.007030942385559313,0.50135046184725,0.50135046184725,50.135046184725,Better
2025-10-01 00:30:00,Web2,0.4029438503745285,380.6345197767336,0.2598449273776802,0.5968434253463764,0.6187985422639566,0.870020334175375,0.23873737013855056,0.18563956267918696,0.2610061002526125,0.6853830330703501,0.6853830330703501,68.53830330703501,Better
2025-10-01 00:31:00,Web3,0.22097320924507682,555.5276765562196,0.04372585313026618,0.7789101333928805,0.4436448900111226,0.9781274476468506,0.3115640533571522,0.13309346700333677,0.29343823429405513,0.7380957546545441,0.7380957546545441,73.80957546545442,Good
2025-10-01 00:32:00,Web2,0.157037473425491,495.56051976961913,1.542614841396621,0.8428796225091055,0.5037013651746116,0.22835298882166077,0.33715184900364226,0.15111040955238347,0.06850589664649823,0.556768155202524,0.556768155202524,55.6768155202524,Better
2025-10-01 00:33:00,Web2,0.9909642091509507,195.09821583556953,1.6162395193561163,0.00851263570769445,0.8046111941664038,0.1915244421411577,0.0034050542830777798,0.24138335824992113,0.057457332642347314,0.3022457451753462,0.3022457451753462,30.22457451753462,Overloaded
2025-10-01 00:34:00,Web3,0.39011846047725074,676.7436832211856,0.24921238594994674,0.6096755860922909,0.3222483375682943,0.8753389455317344,0.24387023443691636,0.09667450127048828,0.2626016836595203,0.6031464193669249,0.6031464193669249,60.314641936692496,Better
2025-10-01 00:35:00,Web2,0.8288870012691714,294.4343642586397,0.538509837587626,0.17067540825852723,0.7051270890280423,0.7306265339127609,0.06827016330341089,0.21153812670841268,0.21918796017382827,0.49899625018565186,0.49899625018565186,49.89962501856519,Better
2025-10-01 00:36:00,Web3,0.32917658928738747,657.6291594080466,0.04492920309959153,0.6706496300417173,0.3413913316030258,0.9775255077573116,0.26825985201668695,0.10241739948090774,0.2932576523271935,0.6639349038247881,0.6639349038247881,66.39349038247882,Better
2025-10-01 00:37:00,Web3,0.7133524500015364,685.180983158338,0.5936841354533238,0.2862709531462563,0.31379847065321453,0.7030272389368462,0.11450838125850252,0.09413954119596436,0.21090817168105383,0.41955609413552075,0.41955609413552075,41.955609413552075,Better
2025-10-01 00:38:00,Web1,0.7842050739007179,236.8223678157833,1.5485523290981562,0.21538092434977463,0.7628248959426189,0.22538293789524178,0.08615236973990986,0.22884746878278567,0.06761488136857254,0.38261471989126805,0.38261471989126805,38.261471989126804,Overloaded
2025-10-01 00:39:00,Web3,0.6360748665470598,155.21466439960136,1.040741450148032,0.3635893333971483,0.8445541503544013,0.4794001666099239,0.14543573335885931,0.2533662451063204,0.14382004998297718,0.5426220284481569,0.5426220284481569,54.26220284481569,Better
2025-10-01 00:40:00,Web1,0.5244185696951426,802.6854274615959,0.7027102304048933,0.47530457644028345,0.19611900877692567,0.6484901905096077,0.1901218305761134,0.0588357026330777,0.19454705715288229,0.44350459036207335,0.44350459036207335,44.35045903620733,Better
2025-10-01 00:41:00,Web3,0.4706568227325417,513.8203813923882,0.7497611968635973,0.5290947055927474,0.48541430631105686,0.6249543495034102,0.21163788223709898,0.14562429189331705,0.18748630485102305,0.5447484789814391,0.5447484789814391,54.474847898143906,Better
2025-10-01 00:42:00,Web3,0.41398143988869573,152.3474159549282,0.012693715173781627,0.5858000088087413,0.8474256694363855,0.9936503480248319,0.23432000352349652,0.25422770083091567,0.2980951044074496,0.7866428087618618,0.7866428087618618,78.66428087618618,Good
2025-10-01 00:43:00,Web1,0.9365762298230432,995.3796854527905,0.6066030498548194,0.06292932782941485,0.0031377413745501403,0.6965649377725728,0.02517173113176594,0.000941322412365042,0.20896948133177182,0.2350825348759028,0.2350825348759028,23.50825348759028,Overloaded
2025-10-01 00:44:00,Web1,0.8475574670089562,152.00250489673,1.2964528958594816,0.15199508590631072,0.8477710942240574,0.3514881515610556,0.06079803436252429,0.2543313282672172,0.10544644546831668,0.42057580809805817,0.42057580809805817,42.05758080980581,Better
2025-10-01 00:45:00,Web3,0.9685242195998613,725.5317059726979,1.9486469431945506,0.030964471898447643,0.27338764725611586,0.02524755421351832,0.012385788759379058,0.08201629417683476,0.007574266264055496,0.10197634920026931,0.10197634920026931,10.19763492002693,Overloaded
2025-10-01 00:46:00,Web2,0.21186750113699027,985.3110327370722,1.69565104569796,0.7880206486352394,0.01322139089462282,0.15180119735549535,0.31520825945409575,0.003966417268386846,0.045540359206648603,0.36471503592913124,0.36471503592913124,36.47150359291312,Overloaded
2025-10-01 00:47:00,Web1,0.7577807276832799,315.26209379433305,0.05695397964460296,0.2418192206498221,0.6842683375280589,0.9715104723563526,0.09672768825992883,0.20528050125841768,0.2914531417069058,0.5934613312252524,0.5934613312252524,59.34613312252524,Better
2025-10-01 00:48:00,Web2,0.9445064111389341,228.02443181847656,1.7981356033029303,0.05499495996966197,0.7716359360690084,0.10053635765240265,0.02199798398786479,0.2314907808207025,0.030160907295720796,0.2836496721042881,0.2836496721042881,28.36496721042881,Overloaded
2025-10-01 00:49:00,Web2,0.26310975954909416,209.24644548018603,1.5685648424642655,0.7367513381351838,0.7904418913714927,0.2153722756672395,0.2947005352540735,0.23713256741144778,0.06461168270017184,0.5964447853656931,0.5964447853656931,59.64447853656931,Better
2025-10-01 00:50:00,Web2,0.15984664063009976,372.947632810836,1.562948485906251,0.8400689722738763,0.6264968785014873,0.21818169032824464,0.33602758890955053,0.1879490635504462,0.06545450709847339,0.58943115955847,0.58943115955847,58.943115955847006,Better
2025-10-01 00:51:00,Web1,0.7670085843610531,190.94122990958203,0.9214115604171073,0.23258649235244844,0.8087743717355432,0.5390913806992056,0.09303459694097937,0.24263231152066295,0.16172741420976167,0.497394322671404,0.497394322671404,49.7394322671404,Better
2025-10-01 00:52:00,Web2,0.6170258018619207,722.9452075247187,0.8020305329794606,0.38264845456670527,0.27597799817694146,0.598808174899278,0.1530593818266821,0.08279339945308244,0.1796424524697834,0.41549523374954794,0.41549523374954794,41.549523374954795,Better
2025-10-01 00:53:00,Web1,0.8576458990824448,156.06261831705643,0.6128023003780533,0.14190132789364218,0.8437049334478095,0.6934639478109643,0.05676053115745688,0.25311148003434286,0.2080391843432893,0.517911195535089,0.517911195535089,51.7911195535089,Better
2025-10-01 00:54:00,Web2,0.22579513896366055,558.4799153348108,0.1407327693191879,0.7740856580552924,0.440688254005949,0.9296026344970961,0.30963426322211696,0.1322064762017847,0.2788807903491288,0.7207215297730305,0.7207215297730305,72.07215297730305,Good
2025-10-01 00:55:00,Web3,0.8157405806739012,997.0271684676791,0.4641883733524612,0.18382876918268243,0.0014878045079745883,0.7678036271212901,0.07353150767307297,0.00044634135239237646,0.23034108813638704,0.3043189371618524,0.3043189371618524,30.431893716185236,Overloaded
2025-10-01 00:56:00,Web3,0.2814645880429701,832.573242555417,0.500741233606269,0.7183868196617843,0.16618667712977808,0.749519150265529,0.2873547278647137,0.04985600313893342,0.2248557450796587,0.5620664760833058,0.5620664760833058,56.206647608330584,Better
2025-10-01 00:57:00,Web1,0.24729034857913407,653.6974944079097,0.9733133687233012,0.7525791005734469,0.34532885264095237,0.513129050907301,0.3010316402293788,0.10359865579228571,0.1539387152721903,0.5585690112938548,0.5585690112938548,55.856901129385484,Better
2025-10-01 00:58:00,Web3,0.24783921813789367,375.6282587079505,1.497414369127421,0.7520299412525254,0.6238122599329339,0.25096317536621626,0.3008119765010102,0.18714367797988016,0.07528895260986487,0.5632446070907553,0.5632446070907553,56.32446070907553,Better
2025-10-01 00:59:00,Web3,0.8331172482082438,661.5062526624746,0.9528815585119138,0.16644292806479732,0.3375084635929635,0.5233494538617456,0.06657717122591893,0.10125253907788904,0.15700483615852368,0.3248345464623317,0.3248345464623317,32.48345464623317,Overloaded
2025-10-01 01:00:00,Web2,0.6986774986265801,574.3373175204865,0.1251104543998496,0.3009536518002667,0.42480723293452327,0.9374172310455645,0.12038146072010668,0.12744216988035698,0.28122516931366937,0.529048799914133,0.529048799914133,52.9048799914133,Better
2025-10-01 01:01:00,Web1,0.5707588822922074,483.4750455013343,1.9160017039665258,0.4289397996167983,0.515804840212041,0.041577360334598135,0.17157591984671933,0.15474145206361228,0.01247320810037944,0.33879058001071105,0.33879058001071105,33.87905800107111,Overloaded
2025-10-01 01:02:00,Web2,0.42294743571115223,217.63933906617953,1.8860213949972833,0.5768292796096718,0.78203649694883,0.056574114669837416,0.23073171184386873,0.234610949084649,0.016972234400951223,0.482314895329469,0.482314895329469,48.231489532946895,Better
2025-10-01 01:03:00,Web2,0.8894804867317975,897.94379371642,1.5725271908653327,0.110049933958,0.10071875947953512,0.21339022919725836,0.044019973583200006,0.030215627843860535,0.06401706875917751,0.13825267018623805,0.13825267018623805,13.825267018623805,Overloaded
2025-10-01 01:04:00,Web2,0.4532005966803718,504.80618393919025,1.982742524112799,0.5465601472294193,0.49444193000502756,0.008192257969813155,0.21862405889176773,0.14833257900150826,0.002457677390943946,0.3694143152842199,0.3694143152842199,36.941431528421994,Overloaded
2025-10-01 01:05:00,Web2,0.8349394955244194,275.16026063868856,1.0935198422725232,0.16461971873804315,0.7244299005565147,0.4529993519381359,0.06584788749521726,0.2173289701669544,0.13589980558144077,0.4190766632436124,0.4190766632436124,41.907666324361244,Better
2025-10-01 01:06:00,Web2,0.4952214177131966,430.98341578956064,1.9259090170038802,0.5045171423393328,0.5683746538401002,0.0366215228248532,0.2018068569357331,0.17051239615203007,0.01098645684745596,0.3833057099352191,0.3833057099352191,38.33057099352191,Overloaded
2025-10-01 01:07:00,Web2,0.43924998648241687,472.71677727603435,0.16045403082733406,0.5605181223083484,0.5265791323929111,0.9197376623141177,0.22420724892333938,0.15797373971787332,0.2759212986942353,0.6581022873354481,0.6581022873354481,65.8102287335448,Better
2025-10-01 01:08:00,Web2,0.5164118071026458,844.7841060101869,0.7377046890401289,0.4833155660058406,0.15395762614432262,0.6309852575289061,0.19332622640233624,0.04618728784329679,0.18929557725867183,0.42880909150430485,0.42880909150430485,42.88090915043048,Better
2025-10-01 01:09:00,Web1,0.3712400867477279,760.2529425052618,0.45850872333346404,0.6285639261941467,0.23861469500686916,0.7706447024461782,0.2514255704776587,0.07158440850206074,0.23119341073385347,0.5542033897135729,0.5542033897135729,55.42033897135729,Better
2025-10-01 01:10:00,Web3,0.772848442158626,792.3744042772058,0.39970783742719734,0.22674355154581893,0.20644538976555793,0.8000580897977027,0.09069742061832758,0.061933616929667375,0.24001742693931077,0.3926484644873057,0.3926484644873057,39.26484644873057,Overloaded
2025-10-01 01:11:00,Web2,0.5524483510832312,109.92813798578248,0.2901978682964254,0.44725999741963773,0.8899081290079286,0.8548371818343686,0.1789039989678551,0.2669724387023786,0.2564511545503106,0.7023275922205443,0.7023275922205443,70.23275922205443,Good
2025-10-01 01:12:00,Web2,0.30899142563213555,474.5385983617854,1.2486031467163334,0.6908454499568502,0.5247545977867752,0.37542355975310626,0.2763381799827401,0.15742637933603257,0.11262706792593187,0.5463916272447046,0.5463916272447046,54.63916272447046,Better
2025-10-01 01:13:00,Web2,0.9096171159471116,533.2097364717913,1.564830492937137,0.0899026741053669,0.46599607166127877,0.21724027250869027,0.03596106964214676,0.13979882149838363,0.06517208175260708,0.24093197289313747,0.24093197289313747,24.093197289313746,Overloaded
2025-10-01 01:14:00,Web2,0.44550209923589024,117.27304914075101,1.1608138148465177,0.5542627089059706,0.8825522779388819,0.41933755158878416,0.22170508356238827,0.26476568338166456,0.12580126547663525,0.6122720324206881,0.6122720324206881,61.2272032420688,Better
2025-10-01 01:15:00,Web2,0.5891975750025897,333.8318878705308,0.30245579208053724,0.4104913726528453,0.665670884580657,0.8487055214889397,0.16419654906113812,0.1997012653741971,0.25461165644668193,0.6185094708820171,0.6185094708820171,61.850947088201714,Better
2025-10-01 01:16:00,Web2,0.9158248998680922,784.2608408099215,1.6241363021676072,0.08369161293779681,0.21457103801989086,0.18757431234148936,0.033476645175118724,0.06437131140596726,0.0562722937024468,0.1541202502835328,0.1541202502835328,15.412025028353279,Overloaded
2025-10-01 01:17:00,Web3,0.6618141963225929,223.39873515609915,1.2755498672558196,0.3378364151765606,0.7762685224980513,0.36194426744542496,0.13513456607062424,0.23288055674941538,0.10858328023362748,0.4765984030536671,0.4765984030536671,47.65984030536671,Better
2025-10-01 01:18:00,Web3,0.20520823663752769,581.7791183073325,0.7824497551927211,0.7946834287293403,0.4173543479208601,0.6086028742955352,0.3178733714917361,0.12520630437625804,0.18258086228866055,0.6256605381566547,0.6256605381566547,62.56605381566547,Better
2025-10-01 01:19:00,Web2,0.9458489112521276,293.6816848155138,1.3515192881167652,0.053651751116606805,0.7058808895532701,0.32394283314363614,0.021460700446642722,0.21176426686598102,0.09718284994309084,0.33040781725571455,0.33040781725571455,33.040781725571456,Overloaded
2025-10-01 01:20:00,Web3,0.6649372477642761,110.90869717950395,0.5272109086932374,0.33471171499680663,0.8889261093154888,0.7362784857006601,0.13388468599872266,0.26667783279464663,0.22088354571019803,0.6214460645035673,0.6214460645035673,62.14460645035673,Better
2025-10-01 01:21:00,Web1,0.4014150531913775,317.08131183958733,0.6969324949034789,0.5983730296203376,0.6824464098395313,0.6513803301681949,0.23934921184813504,0.20473392295185938,0.19541409905045845,0.6394972338504529,0.6394972338504529,63.94972338504529,Better
2025-10-01 01:22:00,Web2,0.22534486539704854,978.2863794190484,1.8357968278326606,0.7745361693327412,0.02025650711711291,0.0816974546639081,0.3098144677330965,0.006076952135133873,0.024509236399172428,0.3404006562674028,0.3404006562674028,34.04006562674028,Overloaded
2025-10-01 01:23:00,Web1,0.8146226703432664,821.3834006946906,0.5881039662861266,0.18494726968653608,0.17739318575555052,0.7058185519361682,0.07397890787461443,0.053217955726665156,0.21174556558085045,0.33894242918213,0.33894242918213,33.894242918213,Overloaded
2025-10-01 01:24:00,Web1,0.6580654803356621,963.6189798889301,0.9452766536342938,0.3415871102057453,0.03494575307766756,0.5271535804406122,0.13663484408229812,0.010483725923300269,0.15814607413218365,0.30526464413778204,0.30526464413778204,30.526464413778204,Overloaded
2025-10-01 01:25:00,Web2,0.5801149827786893,539.0686395337261,1.7813808634180692,0.4195787598075563,0.4601284420273355,0.10891741597511295,0.16783150392302254,0.13803853260820065,0.03267522479253388,0.33854526132375706,0.33854526132375706,33.8545261323757,Overloaded
2025-10-01 01:26:00,Web3,0.9045033247458619,198.76257880975317,1.4183654870323796,0.0950191650067006,0.8009413732887489,0.2905050181961496,0.03800766600268024,0.24028241198662467,0.08715150545884488,0.3654415834481498,0.3654415834481498,36.54415834481498,Overloaded
2025-10-01 01:27:00,Web1,0.8097374901020776,593.1635400763237,0.13378442006775848,0.18983502893828452,0.40595296956882065,0.9330783387290317,0.07593401157531382,0.12178589087064619,0.2799235016187095,0.4776434040646695,0.4776434040646695,47.76434040646695,Better
2025-10-01 01:28:00,Web2,0.23650739175947608,508.9396011039648,0.303133058115151,0.7633677499895146,0.4903023563017085,0.8483667393786177,0.3053470999958059,0.14709070689051254,0.2545100218135853,0.7069478286999037,0.7069478286999037,70.69478286999036,Good
2025-10-01 01:29:00,Web1,0.3805498610159934,859.9213744656544,0.025604765636114468,0.6192492370599069,0.13879781140983471,0.9871919805613035,0.24769969482396276,0.04163934342295041,0.29615759416839105,0.5854966324153041,0.5854966324153041,58.54966324153041,Better
2025-10-01 01:30:00,Web1,0.3236402258330192,188.2743227058201,1.2655343625560351,0.6761889162827804,0.8114452511773687,0.3669542246036449,0.27047556651311216,0.24343357535321059,0.11008626738109346,0.6239954092474163,0.6239954092474163,62.39954092474163,Better
2025-10-01 01:31:00,Web1,0.7695516633154093,539.4170233196004,0.9008701165667324,0.2300420708422083,0.4597795393395163,0.5493666246078398,0.09201682833688332,0.13793386180185488,0.16480998738235195,0.3947606775210901,0.3947606775210901,39.47606775210901,Overloaded
2025-10-01 01:32:00,Web1,0.13017919126220145,235.04379822458583,0.2772069532955283,0.8697520838407968,0.7646061146330498,0.8613354991485197,0.34790083353631873,0.22938183438991494,0.2584006497445559,0.8356833176707896,0.8356833176707896,83.56833176707896,Good
2025-10-01 01:33:00,Web3,0.6129007163841849,392.20833420105396,1.916288900902973,0.3867757177816957,0.6072074891647651,0.04143369864298074,0.1547102871126783,0.18216224674942952,0.012430109592894223,0.349302643455002,0.349302643455002,34.9302643455002,Overloaded
2025-10-01 01:34:00,Web1,0.7862128171666215,763.6213696490197,1.0640228506517835,0.2133721211452756,0.2352412507427195,0.467754341201878,0.08534884845811025,0.07057237522281586,0.1403263023605634,0.2962475260414895,0.2962475260414895,29.624752604148952,Overloaded
2025-10-01 01:35:00,Web1,0.8890890730855745,528.4163164318899,0.4913676552846495,0.11044155424141477,0.4707966312842562,0.7542080029213061,0.044176621696565915,0.14123898938527685,0.22626240087639182,0.4116780119582346,0.4116780119582346,41.16780119582346,Better
2025-10-01 01:36:00,Web1,0.4078735738443168,438.2994566311924,1.006201106597868,0.5919110993505282,0.5610477160854208,0.4966779420794162,0.2367644397402113,0.16831431482562623,0.14900338262382484,0.5540821371896624,0.5540821371896624,55.40821371896624,Better
2025-10-01 01:37:00,Web3,0.8391315742048115,455.02865071303177,1.3624444621428646,0.16042542695298556,0.5442936046231,0.3184778410680963,0.06417017078119423,0.16328808138693,0.09554335232042889,0.3230016044885531,0.3230016044885531,32.30016044885531,Overloaded
2025-10-01 01:38:00,Web1,0.19956856325968653,513.5020915653879,0.16171604376739332,0.8003260794338054,0.4857330702164069,0.9191063780251739,0.3201304317735222,0.14571992106492207,0.27573191340755215,0.7415822662459963,0.7415822662459963,74.15822662459964,Good
2025-10-01 01:39:00,Web1,0.8618070625610663,806.5148894533512,0.556660591945305,0.13773796763127433,0.19228384297415457,0.7215471610356954,0.055095187052509736,0.05768515289224637,0.21646414831070862,0.3292444882554647,0.3292444882554647,32.92444882554647,Overloaded
2025-10-01 01:40:00,Web3,0.21473979609878419,902.876220046211,1.6158613268591473,0.7851468373160807,0.09577898652306549,0.19171362164475436,0.3140587349264323,0.028733695956919644,0.057514086493426306,0.4003065173767783,0.4003065173767783,40.03065173767783,Better
2025-10-01 01:41:00,Web3,0.4575585615043306,959.8012178535355,0.9247330921012958,0.5421998817252922,0.03876920149752028,0.5374298836567437,0.2168799526901169,0.011630760449256082,0.1612289650970231,0.3897396782363961,0.3897396782363961,38.97396782363961,Overloaded
2025-10-01 01:42:00,Web3,0.8175658292015983,808.2130476297656,1.0976885126442668,0.18200255705999102,0.19058315546768445,0.45091409906319835,0.0728010228239964,0.057174946640305334,0.1352742297189595,0.2652501991832612,0.2652501991832612,26.52501991832612,Overloaded
2025-10-01 01:43:00,Web1,0.2349256846138964,383.8662061732115,0.8713038443968438,0.7649502921584157,0.6155620424162662,0.5641562693975427,0.3059801168633663,0.18466861272487986,0.1692468808192628,0.6598956104075089,0.6598956104075089,65.98956104075089,Better
2025-10-01 01:44:00,Web3,0.3063262557093773,719.321235477888,0.09736088585958018,0.6935120268904114,0.2796073679667779,0.9512981240922054,0.2774048107561646,0.08388221039003337,0.2853894372276616,0.6466764583738596,0.6466764583738596,64.66764583738596,Better
2025-10-01 01:45:00,Web3,0.7500273115537597,493.8428116498527,0.3398420618421103,0.24957673000437886,0.5054216317431931,0.8300041564129326,0.09983069200175154,0.15162648952295793,0.24900124692387976,0.5004584284485892,0.5004584284485892,50.045842844858925,Better
2025-10-01 01:46:00,Web1,0.748032882891467,329.20355984144607,0.8966278610963629,0.2515722115761502,0.6703061062957095,0.5514886862310782,0.10062888463046007,0.20109183188871285,0.16544660586932344,0.46716732238849634,0.46716732238849634,46.71673223884964,Better
2025-10-01 01:47:00,Web3,0.6770328695967676,856.7844214833303,0.42627907616177635,0.32260970757874996,0.1419394367422212,0.7867666210508566,0.1290438830315,0.04258183102266636,0.23602998631525696,0.40765570036942333,0.40765570036942333,40.765570036942336,Better
2025-10-01 01:48:00,Web1,0.72455360002039,134.5837140660925,0.10945826703276068,0.2750638897561958,0.8652158295584487,0.9452467703940144,0.11002555590247831,0.2595647488675346,0.2835740311182043,0.6531643358882172,0.6531643358882172,65.31643358882172,Better
